,Unnamed: 0,Title,Point,Date,Feature,Name,Vendor,Date_new,Week,Month,Year
22558,143,"Everything is perfect
",5.0,7 August 2019,Colour: Aqua BlueStyle: with No Cost EMI/Additional Exchange,Vivo Y15,Vivo,2019-08-07,31,08,19
22559,144,"superup
",5.0,7 August 2019,Colour: Burgundy RedStyle: with No Cost EMI/Additional Exchange,Vivo Y15,Vivo,2019-08-07,31,08,19
22560,145,"Good
",5.0,6 August 2019,Colour: Aqua BlueStyle: with No Cost EMI/Additional Exchange,Vivo Y15,Vivo,2019-08-06,31,08,19
22561,146,"Good battery life
",5.0,6 August 2019,Colour: Aqua BlueStyle: with No Cost EMI/Additional Exchange,Vivo Y15,Vivo,2019-08-06,31,08,19
22562,147,"Review
",5.0,5 August 2019,Colour: Aqua BlueStyle: with No Cost EMI/Additional Exchange,Vivo Y15,Vivo,2019-08-05,31,08,19
22563,148,"good product
",5.0,4 August 2019,Colour: Aqua BlueStyle: with No Cost EMI/Additional Exchange,Vivo Y15,Vivo,2019-08-04,31,08,19
22564,149,"Ok
",5.0,4 August 2019,Colour: Burgundy RedStyle: with No Cost EMI/Additional Exchange,Vivo Y15,Vivo,2019-08-04,31,08,19
22565,150,"Ttt
",5.0,4 August 2019,Colour: Burgundy RedStyle: with No Cost EMI/Additional Exchange,Vivo Y15,Vivo,2019-08-04,31,08,19
22566,151,"Good
",5.0,4 August 2019,Colour: Burgundy RedStyle: with No Cost EMI/Additional Exchange,Vivo Y15,Vivo,2019-08-04,31,08,19
22567,152,"Nice
",5.0,4 August 2019,Colour: Aqua BlueStyle: with No Cost EMI/Additional Exchange,Vivo Y15,Vivo,2019-08-04,31,08,19
22568,153,"Nice phonephone
",5.0,4 August 2019,Colour: Aqua BlueStyle: with No Cost EMI/Additional Exchange,Vivo Y15,Vivo,2019-08-04,31,08,19
22569,417,"FINGER SCANNER NOT WORKING
",1.0,6 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22570,418,"Don't  buy
",1.0,6 August 2019,Size: 4GB RAMColour: Blue,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22571,419,"Fdtgg
",1.0,6 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22572,420,"Worst battery
",1.0,5 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22573,564,"Charger changed
",2.0,8 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-08,31,08,19
22574,872,"Updated after use camera and battery life Very bad
",3.0,7 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-07,31,08,19
22575,873,"Avg. Phone
",3.0,7 August 2019,Size: 6GB RAMColour: Red,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-07,31,08,19
22576,874,"Satisfied
",3.0,5 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22577,875,"Ok phone
",3.0,4 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22578,876,"Gud phone
",3.0,4 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22579,2007,"Views
",4.0,8 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-08,31,08,19
22580,2008,"Review for redmi 5pro
",4.0,7 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-07,31,08,19
22581,2009,"Beat
",4.0,7 August 2019,Size: 4GB RAMColour: Red,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-07,31,08,19
22582,2010,"Useful for medium usage People.
",4.0,7 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-07,31,08,19
22583,2011,"Good quality
",4.0,6 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22584,2012,"Best Buy
",4.0,6 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22585,2013,"Very good
",4.0,6 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22586,2014,"Good
",4.0,6 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22587,2015,"Good
",4.0,6 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22588,2016,"Good
",4.0,6 August 2019,Size: 6GB RAMColour: Blue,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22589,2017,"Experience
",4.0,6 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22590,2018,"Swlema
",4.0,6 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22591,2019,"Good phone
",4.0,6 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22592,2020,"Good product
",4.0,5 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22593,2021,"nice phone
",4.0,5 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22594,2022,"Nice one
",4.0,5 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22595,2023,"Good
",4.0,5 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22596,2024,"Good
",4.0,4 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22597,2025,"Missing
",4.0,4 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22598,2026,"Good
",4.0,4 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22599,2027,"Good
",4.0,4 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22600,2028,"Good product
",4.0,4 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22601,5263,"Very good mobile
",5.0,8 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-08,31,08,19
22602,5264,"World best phone in this range
",5.0,8 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-08,31,08,19
22603,5265,"Good
",5.0,7 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-07,31,08,19
22604,5266,"Vijaya
",5.0,7 August 2019,Size: 6GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-07,31,08,19
22605,5267,"Good phone in price range
",5.0,7 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-07,31,08,19
22606,5268,"Video calling voice &picture excellent.
",5.0,7 August 2019,Size: 6GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-07,31,08,19
22607,5269,"Recommend to buy
",5.0,7 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-07,31,08,19
22608,5270,"Note 5 pro
",5.0,7 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-07,31,08,19
22609,5271,"Good
",5.0,7 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-07,31,08,19
22610,5272,"Value of the Product
",5.0,6 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22611,5273,"Good product
",5.0,6 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22612,5274,"Good
",5.0,6 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22613,5275,"Good phone
",5.0,6 August 2019,Size: 6GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22614,5276,"Good product
",5.0,6 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22615,5277,"Amazing
",5.0,6 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22616,5278,"awesome
",5.0,6 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22617,5279,"Good
",5.0,6 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22618,5280,"Super
",5.0,6 August 2019,Size: 6GB RAMColour: Blue,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22619,5281,"Very nice
",5.0,6 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22620,5282,"Very good phone.
",5.0,6 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22621,5283,"Supperb phone with awesome camera and battery 🔋 🔋 life
",5.0,6 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22622,5284,"Good product
",5.0,6 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22623,5285,"So smooth
",5.0,6 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22624,5286,"Super phone
",5.0,6 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-06,31,08,19
22625,5287,"Redmi is absolutely a better choice
",5.0,5 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22626,5288,"Hi
",5.0,5 August 2019,Size: 6GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22627,5289,"Good
",5.0,5 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22628,5290,"Great phone
",5.0,5 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22629,5291,"Top class products
",5.0,5 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22630,5292,"great phone
",5.0,5 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22631,5293,"Kam price me long life mobile
",5.0,5 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22632,5294,"Good
",5.0,5 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22633,5295,"Great
",5.0,5 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22634,5296,"E
",5.0,5 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22635,5297,"Awesome
",5.0,5 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22636,5298,"👍
",5.0,5 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22637,5299,"good
",5.0,5 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22638,5300,"Soo good
",5.0,5 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22639,5301,"Best one from mi
",5.0,5 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22640,5302,"Very good
",5.0,5 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22641,5303,"Greater
",5.0,5 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22642,5304,"Got on a deal of 9899
",5.0,5 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22643,5305,"Good
",5.0,5 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22644,5306,"Value for money
",5.0,5 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22645,5307,"Good👍 product
",5.0,5 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22646,5308,"Good
",5.0,5 August 2019,Size: 6GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-05,31,08,19
22647,5309,"Awesome.... 👌
",5.0,4 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22648,5310,"Awesome
",5.0,4 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22649,5311,"Best Phone at affordable price
",5.0,4 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22650,5312,"Its good
",5.0,4 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22651,5313,"Ok
",5.0,4 August 2019,Size: 6GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22652,5314,"Good
",5.0,4 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22653,5315,"Best
",5.0,4 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22654,5316,"Full scene
",5.0,4 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22655,5317,"4,64 GB Note 5 pro
",5.0,4 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22656,5318,"Best phone
",5.0,4 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22657,5319,"Good
",5.0,4 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22658,5320,"Great
",5.0,4 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22659,5321,"5
",5.0,4 August 2019,Size: 4GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22660,5322,"Avg
",5.0,4 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22661,5323,"Camera super
",5.0,4 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22662,5324,"Value of money
",5.0,4 August 2019,Size: 6GB RAMColour: Gold,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22663,5325,"Excellent
",5.0,4 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22664,5326,"Jsisckde
",5.0,4 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22665,5327,"Good
",5.0,4 August 2019,Size: 4GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22666,5328,"Nice
",5.0,4 August 2019,Size: 6GB RAMColour: Black,Xiaomi Redmi Note 5 Pro,Xiaomi,2019-08-04,31,08,19
22667,2797,"bahut hi gatiya phone he
",1.0,8 August 2019,Size: 64GBColour: Blue,Xiaomi Mi A2,Xiaomi,2019-08-08,31,08,19
22668,2798,"Pathetic product
",1.0,8 August 2019,Size: 64GBColour: Red,Xiaomi Mi A2,Xiaomi,2019-08-08,31,08,19
22669,2799,"Bad service amazon
",1.0,8 August 2019,Size: 64GBColour: Blue,Xiaomi Mi A2,Xiaomi,2019-08-08,31,08,19
22670,2800,"Replacement for the phone please
",1.0,7 August 2019,Size: 64GBColour: Blue,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22671,2801,"Return it
",1.0,7 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22672,2802,"Waste product
",1.0,7 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22673,2803,"Total waste of money
",1.0,7 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22674,2804,"Mi A2 product secrets
",1.0,7 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22675,2805,"Used mobile
",1.0,7 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22676,2806,"Poor device
",1.0,7 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22677,2807,"Bad product
",1.0,6 August 2019,Size: 64GBColour: Blue,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22678,2808,"No headphone jack
",1.0,6 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22679,2809,"After 8 months usage
",1.0,6 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22680,2810,"Back camera not working
",1.0,6 August 2019,Size: 64GBColour: Blue,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22681,2811,"Pour
",1.0,6 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22682,2812,"Poor Battery
",1.0,6 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22683,2813,"Don't purchase from Amazon.
",1.0,6 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22684,2814,"Product is not good
",1.0,6 August 2019,Size: 64GBColour: Blue,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22685,2815,"Waste
",1.0,6 August 2019,Size: 128GBColour: Red,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22686,2816,"Issue with OS with every update
",1.0,6 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22687,2817,"Waste of money
",1.0,6 August 2019,Size: 64GBColour: Blue,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22688,2818,"Bugs with device
",1.0,6 August 2019,Size: 64GBColour: Gold,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22689,2819,"3rd class product  REDMI MI A2
",1.0,5 August 2019,Size: 64GBColour: Blue,Xiaomi Mi A2,Xiaomi,2019-08-05,31,08,19
22690,2820,"Worst phone ever
",1.0,5 August 2019,Size: 64GBColour: Blue,Xiaomi Mi A2,Xiaomi,2019-08-05,31,08,19
22691,2821,"don't buy SRA value is very high
",1.0,5 August 2019,Size: 128GBColour: Blue,Xiaomi Mi A2,Xiaomi,2019-08-05,31,08,19
22692,2822,"Bed product
",1.0,5 August 2019,Size: 64GBColour: Red,Xiaomi Mi A2,Xiaomi,2019-08-05,31,08,19
22693,2823,"Worst battery life
",1.0,5 August 2019,Size: 128GBColour: Red,Xiaomi Mi A2,Xiaomi,2019-08-05,31,08,19
22694,2824,"Ian not setesfaid
",1.0,5 August 2019,Size: 64GBColour: Gold,Xiaomi Mi A2,Xiaomi,2019-08-05,31,08,19
22695,2825,"poor
",1.0,5 August 2019,Size: 64GBColour: Blue,Xiaomi Mi A2,Xiaomi,2019-08-05,31,08,19
22696,2826,"Touch is not working properly after 3 month
",1.0,4 August 2019,Size: 64GBColour: Red,Xiaomi Mi A2,Xiaomi,2019-08-04,31,08,19
22697,2827,"C cable and 2 in 1 pulg
",1.0,4 August 2019,Size: 64GBColour: Blue,Xiaomi Mi A2,Xiaomi,2019-08-04,31,08,19
22698,2828,"Poor Service.
",1.0,4 August 2019,Size: 64GBColour: Gold,Xiaomi Mi A2,Xiaomi,2019-08-04,31,08,19
22699,2829,"mi a2 overheating issue battery 3hrs on screen time
",1.0,4 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-04,31,08,19
22700,2830,"Not an effective phone
",1.0,4 August 2019,Size: 128GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-04,31,08,19
22701,2831,"Very bad
",1.0,4 August 2019,Size: 64GBColour: Gold,Xiaomi Mi A2,Xiaomi,2019-08-04,31,08,19
22702,2832,"fake mi
",1.0,4 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-04,31,08,19
22703,2833,"Not good
",1.0,4 August 2019,Size: 64GBColour: Gold,Xiaomi Mi A2,Xiaomi,2019-08-04,31,08,19
22704,2834,"worst phone
",1.0,4 August 2019,Size: 64GBColour: Gold,Xiaomi Mi A2,Xiaomi,2019-08-04,31,08,19
22705,4055,"3.5mm jack
",2.0,7 August 2019,Size: 64GBColour: Gold,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22706,4056,"Good one
",2.0,7 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22707,4057,"Not update
",2.0,7 August 2019,Size: 64GBColour: Red,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22708,4058,"Can't return. Amazon saying change address. I did. But no return .😠😠😠😠😠
",2.0,7 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22709,4059,"Best camera
",2.0,7 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22710,4060,"Average
",2.0,6 August 2019,Size: 64GBColour: Blue,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22711,4061,"Not good this mobile phone
",2.0,6 August 2019,Size: 128GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22712,4062,"not ringing
",2.0,6 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22713,4063,"Worst battery life.
",2.0,6 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22714,4064,"Not satisfied
",2.0,6 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22715,4065,"Battery drying to fast
",2.0,6 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22716,4066,"Pathetic
",2.0,6 August 2019,Size: 64GBColour: Red,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22717,4067,"Camera Super
",2.0,5 August 2019,Size: 64GBColour: Red,Xiaomi Mi A2,Xiaomi,2019-08-05,31,08,19
22718,4068,"Only one point
",2.0,5 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-05,31,08,19
22719,4069,"It's a old product
",2.0,5 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-05,31,08,19
22720,4070,"Not impressed
",2.0,5 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-05,31,08,19
22721,4071,"Poor software. Not user friendly
",2.0,4 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-04,31,08,19
22722,4072,"cheap in quality
",2.0,4 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-04,31,08,19
22723,4073,"Mobile is very bad quality and no more extra settings.
",2.0,4 August 2019,Size: 64GBColour: Gold,Xiaomi Mi A2,Xiaomi,2019-08-04,31,08,19
22724,6088,"Not much to say
",3.0,8 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-08,31,08,19
22725,6089,"Not Upto the mark
",3.0,7 August 2019,Size: 64GBColour: Gold,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22726,6090,"V good
",3.0,7 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22727,6091,"Good but mobile is slow
",3.0,7 August 2019,Size: 64GBColour: Red,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22728,6092,"Happy this product
",3.0,7 August 2019,Size: 128GBColour: Red,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22729,6093,"Ok ok
",3.0,7 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22730,6094,"Better but not Best
",3.0,7 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22731,6095,"MiA2 phone best phon
",3.0,7 August 2019,Size: 128GBColour: Red,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22732,6096,"Ok
",3.0,7 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22733,6097,"Battery problem
",3.0,7 August 2019,Size: 64GBColour: Rose Gold,Xiaomi Mi A2,Xiaomi,2019-08-07,31,08,19
22734,6098,"not a good phone to buy
",3.0,6 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22735,6099,"Like
",3.0,6 August 2019,Size: 64GBColour: Blue,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22736,6100,"Decent
",3.0,6 August 2019,Size: 128GBColour: Red,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
22737,6101,"Phone's Processor is under clocked
",3.0,6 August 2019,Size: 64GBColour: Black,Xiaomi Mi A2,Xiaomi,2019-08-06,31,08,19
